2.870000000000000000e+02,-1.000000000000000000e+02,8.400000000000000000e+01,-2.100000000000000000e+01,-1.679000000000000000e+03,-1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00
2.870000000000000000e+02,-1.000000000000000000e+02,8.400000000000000000e+01,-2.100000000000000000e+01,-2.679000000000000000e+03,-1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00
2.870000000000000000e+02,-1.000000000000000000e+02,8.400000000000000000e+01,-2.100000000000000000e+01,-3.679000000000000000e+03,-1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00
2.870000000000000000e+02,-1.000000000000000000e+02,8.400000000000000000e+01,-2.100000000000000000e+01,-4.679000000000000000e+03,-1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00
2.870000000000000000e+02,-1.000000000000000000e+02,8.400000000000000000e+01,-2.100000000000000000e+01,-5.679000000000000000e+03,-1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00
2.870000000000000000e+02,-1.000000000000000000e+02,8.400000000000000000e+01,-2.100000000000000000e+01,-6.679000000000000000e+03,-1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00
2.870000000000000000e+02,-1.000000000000000000e+02,8.400000000000000000e+01,-2.100000000000000000e+01,-7.679000000000000000e+03,-1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00
2.870000000000000000e+02,-1.000000000000000000e+02,8.400000000000000000e+01,-2.100000000000000000e+01,-8.679000000000000000e+03,-1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00
2.880000000000000000e+02,-1.000000000000000000e+02,8.400000000000000000e+01,-2.100000000000000000e+01,3.210000000000000000e+02,-1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00
2.880000000000000000e+02,-1.000000000000000000e+02,8.400000000000000000e+01,-2.100000000000000000e+01,-6.790000000000000000e+02,-1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00
2.880000000000000000e+02,-1.000000000000000000e+02,8.400000000000000000e+01,-2.100000000000000000e+01,-1.679000000000000000e+03,-1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00
2.880000000000000000e+02,-1.000000000000000000e+02,8.400000000000000000e+01,-2.100000000000000000e+01,-2.679000000000000000e+03,-1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00
2.880000000000000000e+02,-1.000000000000000000e+02,8.400000000000000000e+01,-2.100000000000000000e+01,-3.679000000000000000e+03,-1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00
2.880000000000000000e+02,-1.000000000000000000e+02,8.400000000000000000e+01,-2.100000000000000000e+01,-4.679000000000000000e+03,-1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00
2.880000000000000000e+02,-1.000000000000000000e+02,8.400000000000000000e+01,-2.100000000000000000e+01,-5.679000000000000000e+03,-1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00
2.880000000000000000e+02,-1.000000000000000000e+02,8.400000000000000000e+01,-2.100000000000000000e+01,-6.679000000000000000e+03,-1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00
2.880000000000000000e+02,-1.000000000000000000e+02,8.400000000000000000e+01,-2.100000000000000000e+01,-7.679000000000000000e+03,-1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00
2.880000000000000000e+02,-1.000000000000000000e+02,8.400000000000000000e+01,-2.100000000000000000e+01,-8.679000000000000000e+03,-1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00
2.890000000000000000e+02,-1.000000000000000000e+02,8.400000000000000000e+01,-2.100000000000000000e+01,3.210000000000000000e+02,-1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00
2.890000000000000000e+02,-1.000000000000000000e+02,8.400000000000000000e+01,-2.100000000000000000e+01,-6.790000000000000000e+02,-1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00
2.890000000000000000e+02,-1.000000000000000000e+02,8.400000000000000000e+01,-2.100000000000000000e+01,-1.679000000000000000e+03,-1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00
2.890000000000000000e+02,-1.000000000000000000e+02,8.400000000000000000e+01,-2.100000000000000000e+01,-2.679000000000000000e+03,-1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00
2.890000000000000000e+02,-1.000000000000000000e+02,8.400000000000000000e+01,-2.100000000000000000e+01,-3.679000000000000000e+03,-1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00
2.890000000000000000e+02,-1.000000000000000000e+02,8.400000000000000000e+01,-2.100000000000000000e+01,-4.679000000000000000e+03,-1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00
2.890000000000000000e+02,-1.000000000000000000e+02,8.400000000000000000e+01,-2.100000000000000000e+01,-5.679000000000000000e+03,-1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00
2.890000000000000000e+02,-1.000000000000000000e+02,8.400000000000000000e+01,-2.100000000000000000e+01,-6.679000000000000000e+03,-1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00
2.890000000000000000e+02,-1.000000000000000000e+02,8.400000000000000000e+01,-2.100000000000000000e+01,-7.679000000000000000e+03,-1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00
2.890000000000000000e+02,-1.000000000000000000e+02,8.400000000000000000e+01,-2.100000000000000000e+01,-8.679000000000000000e+03,-1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00
2.900000000000000000e+02,-1.000000000000000000e+02,8.400000000000000000e+01,-2.100000000000000000e+01,3.210000000000000000e+02,-1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00
2.900000000000000000e+02,-1.000000000000000000e+02,8.400000000000000000e+01,-2.100000000000000000e+01,-6.790000000000000000e+02,-1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00
2.900000000000000000e+02,-1.000000000000000000e+02,8.400000000000000000e+01,-2.100000000000000000e+01,-1.679000000000000000e+03,-1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00
2.900000000000000000e+02,-1.000000000000000000e+02,8.400000000000000000e+01,-2.100000000000000000e+01,-2.679000000000000000e+03,-1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00
2.900000000000000000e+02,-1.000000000000000000e+02,8.400000000000000000e+01,-2.100000000000000000e+01,-3.679000000000000000e+03,-1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00
2.900000000000000000e+02,-1.000000000000000000e+02,8.400000000000000000e+01,-2.100000000000000000e+01,-4.679000000000000000e+03,-1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00
2.900000000000000000e+02,-1.000000000000000000e+02,8.400000000000000000e+01,-2.100000000000000000e+01,-5.679000000000000000e+03,-1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00
2.900000000000000000e+02,-1.000000000000000000e+02,8.400000000000000000e+01,-2.100000000000000000e+01,-6.679000000000000000e+03,-1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00
2.900000000000000000e+02,-1.000000000000000000e+02,8.400000000000000000e+01,-2.100000000000000000e+01,-7.679000000000000000e+03,-1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00
2.900000000000000000e+02,-1.000000000000000000e+02,8.400000000000000000e+01,-2.100000000000000000e+01,-8.679000000000000000e+03,-1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00
2.910000000000000000e+02,-1.000000000000000000e+02,8.400000000000000000e+01,-2.100000000000000000e+01,3.210000000000000000e+02,-1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00
2.910000000000000000e+02,-1.000000000000000000e+02,8.400000000000000000e+01,-2.100000000000000000e+01,-6.790000000000000000e+02,-1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00
2.910000000000000000e+02,-1.000000000000000000e+02,8.400000000000000000e+01,-2.100000000000000000e+01,-1.679000000000000000e+03,-1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00
2.910000000000000000e+02,-1.000000000000000000e+02,8.400000000000000000e+01,-2.100000000000000000e+01,-2.679000000000000000e+03,-1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00
2.910000000000000000e+02,-1.000000000000000000e+02,8.400000000000000000e+01,-2.100000000000000000e+01,-3.679000000000000000e+03,-1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00
2.910000000000000000e+02,-1.000000000000000000e+02,8.400000000000000000e+01,-2.100000000000000000e+01,-4.679000000000000000e+03,-1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00
2.910000000000000000e+02,-1.000000000000000000e+02,8.400000000000000000e+01,-2.100000000000000000e+01,-5.679000000000000000e+03,-1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00
2.910000000000000000e+02,-1.000000000000000000e+02,8.400000000000000000e+01,-2.100000000000000000e+01,-6.679000000000000000e+03,-1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00
2.910000000000000000e+02,-1.000000000000000000e+02,8.400000000000000000e+01,-2.100000000000000000e+01,-7.679000000000000000e+03,-1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00
2.910000000000000000e+02,-1.000000000000000000e+02,8.400000000000000000e+01,-2.100000000000000000e+01,-8.679000000000000000e+03,-1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00
2.920000000000000000e+02,-1.000000000000000000e+02,8.400000000000000000e+01,-2.100000000000000000e+01,3.210000000000000000e+02,-1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00
2.920000000000000000e+02,-1.000000000000000000e+02,8.400000000000000000e+01,-2.100000000000000000e+01,-6.790000000000000000e+02,-1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00
2.920000000000000000e+02,-1.000000000000000000e+02,8.400000000000000000e+01,-2.100000000000000000e+01,-1.679000000000000000e+03,-1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00
2.920000000000000000e+02,-1.000000000000000000e+02,8.400000000000000000e+01,-2.100000000000000000e+01,-2.679000000000000000e+03,-1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00
2.920000000000000000e+02,-1.000000000000000000e+02,8.400000000000000000e+01,-2.100000000000000000e+01,-3.679000000000000000e+03,-1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00
2.920000000000000000e+02,-1.000000000000000000e+02,8.400000000000000000e+01,-2.100000000000000000e+01,-4.679000000000000000e+03,-1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00
2.920000000000000000e+02,-1.000000000000000000e+02,8.400000000000000000e+01,-2.100000000000000000e+01,-5.679000000000000000e+03,-1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00
2.920000000000000000e+02,-1.000000000000000000e+02,8.400000000000000000e+01,-2.100000000000000000e+01,-6.679000000000000000e+03,-1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00
2.920000000000000000e+02,-1.000000000000000000e+02,8.400000000000000000e+01,-2.100000000000000000e+01,-7.679000000000000000e+03,-1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00
2.920000000000000000e+02,-1.000000000000000000e+02,8.400000000000000000e+01,-2.100000000000000000e+01,-8.679000000000000000e+03,-1.000000000000000000e+02,1.000000000000000000e+02,0.000000000000000000e+00
